,resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,suffer_score,athlete.id,athlete.resource_state,map.id,map.summary_polyline,map.resource_state,workout_type,elev_high,elev_low,average_watts,kilojoules,device_watts
10,2,Evening Swim,1463.0,3630,3117,0.0,Swim,Swim,6181322021,2021-10-28T23:35:09Z,2021-10-28T18:35:09Z,(GMT-06:00) America/Chicago,-18000.0,,,,0,15,0,1,0,True,False,False,False,everyone,False,,[],[],0.403,4.572,True,148.0,184.0,False,True,6568787695.0,6568787695,5643DF35-277D-4F67-A755-3498E50B4A48.fit,False,0,0,False,92.0,50715143,1,a6181322021,,2,,,,,,
11,2,Morning Run,8510.2,2130,3134,26.9,Run,Run,6174469753,2021-10-27T14:31:33Z,2021-10-27T07:31:33Z,(GMT-08:00) America/Los_Angeles,-25200.0,,,,0,19,0,14,0,False,False,False,False,everyone,False,g9203768,"[32.88865752518177, -117.24013857543468]","[32.88938549347222, -117.23933634348214]",3.995,9.51,True,173.2,198.0,False,True,6561533686.0,6561533686,739CFE3D-7DE5-4874-B041-96953AD5264E.fit,False,0,0,False,75.0,50715143,1,a6174469753,aqvgEzmqjUNg@BW?e@IeA?e@DMFKRKdC]pACvBKxEKhCS~AApAHd@?NCHGBGAQKOSOi@O_ASc@CiBDy@CgAMqA]i@KkAKo@BcAXYDoA@wBHCBCHE`@AtBOP_@LoAhAKXOpAM`@WZ[Jv@eCDDFj@nBbAj@R~C@j@Er@?QCy@?qBFGBHF`DMM@kCBCDZb@vA?tAC|@Eh@GFEPYr@sARSh@a@HKB[Aa@G[GOOCYAgEP_DFi@D[FIDGNAJC`AFbAPxAFTVDZ?jBKfBE^GVI\[n@kAv@{@PWFY?c@KWOMMEWAwCPmEH]D_@JOPI|@BdAFbALn@FHRF\@vF_@h@IXgAJYRUn@_@LQHa@?WE[IUIEKAyFV{CFWD[Jf@St@IfHW|@BZLHJDR@PCXIVQX{@dAQ\Qh@IJOFm@FeDNs@@g@GSIGSM{@CwAHiALYd@Ob@E|BEhCKzAAP@NHNPBVCXOb@_ArA}@zAMJ[DcAF}CFi@AWGMa@IgACeBFo@BEl@Sf@Gv@ErGOd@@NBFFFVB\CZKZOPc@XSRMZYz@KNc@Jm@DmDJi@C[EKEQo@E_@Cw@BeADYHONSVO`@KRAo@TUNOLIXEf@?jAD~@Jh@TFX@`BGdDUZELWX_AJURQp@]JGBY?a@CYI]UC]?qJZq@HKDG`@@pBCRWZQHK@_@AGCQMSS[o@UcA,2,0.0,128.2,111.2,,,
12,2,Evening Run,5635.0,1552,2569,0.0,Run,Run,6172200664,2021-10-27T03:28:45Z,2021-10-26T20:28:45Z,(GMT-08:00) America/Los_Angeles,-25200.0,,,,0,13,0,1,0,False,False,False,False,everyone,False,g9203768,"[32.88935959339142, -117.2396890539676]","[32.89018898271024, -117.23922679200768]",3.631,8.001,True,171.8,198.0,False,True,6559121429.0,6559121429,E2476DA8-984C-4670-972F-F1A90B94395B.fit,False,0,0,False,47.0,50715143,1,a6172200664,ouvgE`kqjUQc@k@k@e@@y@Ci@?QHIHO\AN?\DRLPJFTDdA@rCKREFMFW@_@GYMUIISISAmBDiA?MDQLMVET@d@DLJPLFXBdEA`@MHMBO@]E[MYKIUGk@@LH_AAIACE@AT@TCx@CsA@M@CBf@Gx@CDBiADQ?OCDAjB?MAqABQD_A\m@FMFEV@NDRPVRH`@@`AClAE`@EJILUF[@W?GKSKIGC_CCcBDSHSNGPEZ@PHVHJVLdAJb@?zBKHAJGJSBUCe@K]QUICYCFCBF?JJICCEBEDBDDADOJFCCE?QH?DB@DGHCGAOD?EA?CB@BB@BCCCC@ADB@BECAoCvBa@F]CCARHT@bAIrAAl@GRIJOFg@CSGGWGw@[y@Hi@@aA?YNQTGNCXBLJXDFVLLBnADdBC`@CNEJIH_@Ac@Mc@MMMG[GDET?BD@LLAB@ADOCGYC?EF?JBFHBBQCKIFGLGGFDIAyCzA]J_@@JLNH^Fl@?f@Ch@ILqCWB}@GgABYDQJMNQZCX@VJZLNPHz@FZAf@Bl@?VBZAZGPMFQFa@AYI_@W_@YQQA}B?iADOFKLSd@CV@TDRLVLLNFTDp@ApCGLCLINSFSB_@E_@GOKMWO[C[B}CBUHURKREX@VJ\LPPJVDd@@zCE^KLQHSDa@Gg@QYUOMCQ?yCF,2,0.0,123.8,123.3,,,
13,2,Evening Swim,1463.0,2928,2678,0.0,Swim,Swim,6171940133,2021-10-26T23:39:28Z,2021-10-26T18:39:28Z,(GMT-06:00) America/Chicago,-18000.0,,,,0,11,0,1,0,True,False,False,False,everyone,False,,[],[],0.5,3.81,True,156.3,183.0,False,True,6558842267.0,6558842267,E04431FD-1749-42AD-A94C-405A647F2A9C.fit,False,0,0,False,80.0,50715143,1,a6171940133,,2,,,,,,
14,2,Evening Swim,1920.2,3431,2902,0.0,Swim,Swim,6148137380,2021-10-21T23:37:18Z,2021-10-21T18:37:18Z,(GMT-06:00) America/Chicago,-18000.0,,,,0,17,0,1,0,True,False,False,False,everyone,False,,[],[],0.56,4.572,True,158.9,182.0,False,True,6533516679.0,6533516679,3E09D089-6785-4D7E-ABE8-E9464D52E1E9.fit,False,0,0,False,112.0,50715143,1,a6148137380,,2,,,,,,
15,2,Evening Run,6089.8,1708,2415,0.0,Run,Run,6143813640,2021-10-21T01:39:11Z,2021-10-20T18:39:11Z,(GMT-08:00) America/Los_Angeles,-25200.0,,,,0,14,0,1,0,False,False,False,False,everyone,False,g9203768,"[32.889601243659854, -117.23933726549149]","[32.88942757062614, -117.2392556257546]",3.565,9.934,True,167.9,194.0,False,True,6528937132.0,6528937132,AC16E87A-946F-4480-B0B5-D46E515B252D.fit,False,0,0,False,50.0,50715143,1,a6143813640,_wvgEzhqjUCGIGwB?Q?KB[TIPIRANBJVh@HHRFbDAx@IPIJQBg@?OEUKSGGKC]BaCEy@@WLMPKZCXDNP\LHXFdDEj@ERIFGHY@i@COKSKKICe@Fw@CEG@G@?LBP?TEXA@@I@}@DQ?IEFCb@@v@EB@ADOBcA@OAEEdBCBBIB]Bc@Bl@G[Aw@JcA?]FOHMZET@RDTJPNJPDvAG|@?j@EPCHILUBc@AQISMKOIS@QHSB}@GuAFMBMFMTCV@TL\NLNF|AGjAC^ANELKHOBU?SEQIQMMOES?cADaBB_@DMLKRE^@LDNLNJJNDbBGnAC`@CHENUBQ?UCUGQKMWKUB_ALQ?KIwAFMFQTI\@TDPJNRLLBpBKhA?VGPQHY@UEYOUMK]A[ISAy@Nu@B_@DIBMJIRC\D\PVTJtDGZCLGPYDQ@WEWGMc@QU?m@NU@]KIAaAFSBEDOVCb@@RLVNLNB|DKNCLGLOFO@UASKYKKQIq@@q@JgAEc@BQBEDKTG\@RN^PJNDxDGRCLINUBi@EUIOOMQEqAA}BNMFKREZ@VFPJLPLRBbCGf@?^ENQHS@m@MYMKSIS@[NSB{@KuA@SZGNCV@PFPNRFDRDfAAnBGRCNKJOFQ?a@K]QOQEsCDw@DMFMJGRATBRHVLNNFV@vBAj@CXGNMFKDS@UAMO[UOKCy@Be@?iBHQJINEV?VHRFJPJPFxCCl@GFCHIJ[@YAKEUIKQKWE,2,0.0,123.6,123.3,,,
16,2,Evening Activity,0.0,3600,3600,0.0,WeightTraining,WeightTraining,6139171291,2021-10-20T02:37:34Z,2021-10-19T21:37:34Z,(GMT-06:00) America/Chicago,-18000.0,,,,0,11,0,1,0,False,False,True,False,everyone,False,,[],[],0.0,0.0,False,,,False,False,,,,False,0,0,False,,50715143,1,a6139171291,,2,,,,,,
17,2,Evening Swim,1874.5,3774,3224,0.0,Swim,Swim,6138936985,2021-10-19T23:33:22Z,2021-10-19T18:33:22Z,(GMT-06:00) America/Chicago,-18000.0,,,,0,13,0,1,0,True,False,False,False,everyone,False,,[],[],0.497,4.572,True,157.8,188.0,False,True,6523785265.0,6523785265,7FB411C6-C2A0-4575-9A3C-5D13B825F45C.fit,False,0,0,False,115.0,50715143,1,a6138936985,,2,,,,,,
18,2,Night Ride,0.0,1800,1800,0.0,Ride,Ride,6114975566,2021-10-15T05:15:18Z,2021-10-15T00:15:18Z,(GMT-06:00) America/Chicago,-18000.0,,,,0,9,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,True,161.4,174.0,False,True,6498369548.0,6498369548,F609B257-B134-419F-8F06-485518878D33.fit,False,0,0,False,44.0,50715143,1,a6114975566,,2,10.0,,,,,
19,2,Night Activity,0.0,3600,3600,0.0,WeightTraining,WeightTraining,6114977764,2021-10-15T04:50:38Z,2021-10-14T23:50:38Z,(GMT-06:00) America/Chicago,-18000.0,,,,0,12,0,1,0,False,False,True,False,everyone,False,,[],[],0.0,0.0,False,,,False,False,,,,False,0,0,False,,50715143,1,a6114977764,,2,,,,,,
20,2,Morning Run,5861.8,1302,2429,0.0,Run,Run,6107581545,2021-10-13T14:39:01Z,2021-10-13T07:39:01Z,(GMT-08:00) America/Los_Angeles,-25200.0,,,,8,33,2,15,0,False,False,False,False,everyone,False,g6819617,"[32.88921, -117.239401]","[32.889399, -117.239195]",4.502,9.3,True,171.1,199.0,False,True,6490575119.0,6490575119,A3F8E396-027F-4F86-9F6D-2664422C965B.fit,False,3,0,False,42.0,50715143,1,a6107581545,qtvgEhiqjUIKYQY?i@B]CqAA]DWJILCN@h@BTL\RJ^Df@Ej@@tBKNIPWHY@UCWGMWWQGYAk@F}@?q@A_@BYHOHELAN@ZH^PZLHh@F`@Cp@@vAENELMPYHS?WCSKSIISAmAFa@KcAGABDFL@bCGDBK@oA?yARSFURO\AR@TNVPH\D|CQZEPERQHQDa@C]KQKGQI[E}@Ak@BcAFWFMHKZ?VD`@DLJNHFJB~AA`BIPETSFOD[Ec@CI]Ou@GmBHe@?UDMDMTANF|@JXLHJBhBIt@Gh@AJCTOJY@UC]CMKMWM]AuDNIBQJGNCZDp@FNTNP?`AI`CIVKHIJa@?QEYQYMEk@EsCD[DODQNGNARB`@FVRVJBR@j@GdCMPERKLY@c@C[KQOEk@As@Ds@@uALKFMPAd@Ff@HNPJ^@zDUFCHGJOJW?UCWKMGGWImB@{@F[?UFMFITAb@?XNVTJJ@tEUJILSDQ?]CQIKIG[Ik@AaBBkALUJGX?T@`@DPHJJDNBhBKlAE^EJGLMDKF]AQKUII[Q?WH@f@VLJFNFf@E^GPWXWNYD_EBUCQGMKGKGQAS@e@Nc@NQHGb@Gt@DfCCPBXJLRDNB\AXM`@MJUFm@DeBDy@AWCSGMMIQCY@WVs@HINIPA\@dAAn@G`@B,2,0.0,123.6,123.3,,,
21,2,Evening Run,3395.6,901,905,33.9,Run,Run,6105285227,2021-10-13T03:37:11Z,2021-10-12T20:37:11Z,(GMT-08:00) America/Los_Angeles,-25200.0,,,,2,17,0,1,0,False,False,False,False,everyone,False,g9203768,"[32.883031, -117.233708]","[32.883196, -117.234053]",3.769,4.9,True,172.5,185.0,False,True,6488136527.0,6488136527,6C4961A3-99AD-48C3-8A26-AA74BC667488.fit,False,2,0,False,30.0,50715143,1,a6105285227,}mugEtepjUz@}@h@_@n@Sx@GhAjAhAzA\`CZ|D^n@fAvABJVhDFd@J\LJd@JhB@N@RFb@^n@n@v@`A`@n@C^OzAAbBBv@RrABn@GDKCi@BqACeBBwAG_@?uBVm@BgCKqCAmDIkGAiGFwDLwFF]AYCc@SOOKUEWCa@BeEFa@BGJE`@Kn@E~Pe@|AA~CHf@Af@ERKJi@LeBJw@Z_Bn@oCHg@Fi@A_A[kEMcAQ{@,2,0.0,134.9,102.0,,,
22,2,Evening Swim,1531.6,3558,3076,0.0,Swim,Swim,6104964953,2021-10-12T23:34:37Z,2021-10-12T18:34:37Z,(GMT-06:00) America/Chicago,-18000.0,,,,0,17,0,1,0,True,False,False,False,everyone,False,,[],[],0.43,4.6,True,146.3,177.0,False,True,6487797674.0,6487797674,7DE6189A-9168-4140-877C-DDFE592994CE.fit,False,0,0,False,66.0,50715143,1,a6104964953,,2,,,,,,
23,2,Evening Activity,0.0,3600,3600,0.0,WeightTraining,WeightTraining,6100136889,2021-10-12T02:17:57Z,2021-10-11T21:17:57Z,(GMT-06:00) America/Chicago,-18000.0,,,,0,8,0,1,0,False,False,True,False,everyone,False,,[],[],0.0,0.0,False,,,False,False,,,,False,0,0,False,,50715143,1,a6100136889,,2,,,,,,
24,2,Evening Ride,0.0,1803,1803,0.0,Ride,Ride,6100092651,2021-10-12T01:56:22Z,2021-10-11T20:56:22Z,(GMT-06:00) America/Chicago,-18000.0,,,,0,8,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,True,146.9,162.0,False,True,6482659373.0,6482659373,C7E733D4-C41C-4561-AED6-7F13A8570116.fit,False,0,0,False,20.0,50715143,1,a6100092651,,2,10.0,,,,,
25,2,Afternoon Run,5768.2,1593,2478,0.0,Run,Run,6099989274,2021-10-12T00:54:35Z,2021-10-11T17:54:35Z,(GMT-08:00) America/Los_Angeles,-25200.0,,,,5,13,0,2,0,False,False,False,False,everyone,False,g6819617,"[32.889608, -117.239703]","[32.889484, -117.239267]",3.621,9.1,True,171.1,204.0,False,True,6482550219.0,6482550219,91124B8D-E636-4678-A61E-D8874A1F24A7.fit,False,2,0,False,48.0,50715143,1,a6099989274,_wvgEdkqjUl@uA?@K@sCDw@JQLEPAX@LL^PRJDX@dBG|AQPKFIH[AUC[IQEGECMAkAHqB@a@FSJIR?L?\DRXXJDTDdAId@@vAMJELSD]?SCYGMUKg@EMEDn@g@RQOFWXQZIL?cAJS?CC@GJGJ?NB|@?WA{@?NDbA?ODi@C@h@PtAQMe@MiAQ_@AUBGFALHVJHVJf@Dp@A`BQn@UJ_@CWGSIK[WICWAq@FeA@eAJYXIZ?ZDRNTPJRDnAMjBCTEJGP[FW@QAKOIUC]QBCVCRB`@\BFCn@CFCBKICMBSJOAG@OILEKICAIQEOCM?_AJcBDc@FULKJGPANDPPVNJPFn@@rCGTCTSDMDo@Ey@Jq@JW@CD@EJSPc@h@[A[@aACiA@QDXD`@Kf@Dt@MV?H@@B@NADPCRBLJDN?CA@MQIEMAmADcB@S@YFOLGNEXBb@JTPLNBP?rAS~@ANWBwBwBAW?YFe@CMBOFIHELAJ?j@FZPZVLh@BtAOz@Bd@ELEPSJ]Ba@EYGSMOUMYAe@B_@Hw@AYHg@@a@TGHELE\B\N\JLZJP?ZEbCGj@GLERQH]@[C]GUKMQKUEy@BkBNq@@ODOHKNERCn@DPRXVNRBbAErBC`@CNEHEHONq@?UCSQ[IE_@I]A_@DuADE@CBXFX@~@E,2,0.0,123.7,123.3,,,
26,2,Morning Run,8524.0,2512,2709,48.8,Run,Run,6093486874,2021-10-10T14:40:39Z,2021-10-10T07:40:39Z,(GMT-08:00) America/Los_Angeles,-25200.0,,,,6,20,0,16,0,False,False,False,False,everyone,False,g9203768,"[32.978243, -117.24739]","[32.978846, -117.247329]",3.393,4.9,False,,,False,False,6475611868.0,6475611868,9557D429-6F07-4DEF-B2A7-187E2B0E9524.fit,False,1,0,False,,50715143,1,a6093486874,_ahhEd{rjUVb@Nb@Ff@Bj@CtEAb@Kf@i@zAAj@CfBBp@F`@VR`@Jd@BdAEfAKtBk@hCe@zEuAbB]nBk@l@MZ?RTPZFR@lAQdACn@D`@T|ANtB@tAIvBBl@VtBdAtLTh@p@jAHfC\nDN~BHh@X`A@N?VS|@?\B\Hd@J`@LRZ`@@NCj@H^`AlBt@dAPZG\WdASvAI^MXc@l@QXK^UrAMf@}A|Da@p@{@lAo@t@aAtAoDnE{@v@e@P}@JmEZkCf@iBTODULANBNTb@TTfAr@PPHPAHEFIBOAYGqAc@_AQ|@~ARP\PKo@y@o@WYMSd@J`C|@L?HAFG@IGSSWYUw@a@UWGMCQ?QDUf@MzAOrB]`Hm@ZEPG`@a@`AoAvBgCfCeDdA_Bb@_AnAsDb@{BJ[JQj@i@P]No@N}ARcADc@MUSWwAkA]e@GUEUBy@AUk@cAISI_@Ak@PmA?]]sBYyCQeCEqBMg@u@sASq@Gm@KyB_AuJAaAFwB?}@GgAa@cD?m@RqBSmASKOCU?QBgCv@_Cf@gEjAwCh@qBh@qAH_A?m@KUMOOIg@Ce@FkBL_Ab@wAHc@FwECm@Qs@_@w@c@MsAGaBBu@Cq@Is@SYa@S]Qg@Uy@CeAEkD@y@Ly@f@mCJkBJy@T{@Ra@LSa@|@Uz@Kp@QfCs@bEAr@BbAJvBFl@Pn@Tj@Xf@V\n@Np@Dt@?xAI,2,,22.4,2.8,,,
27,2,Evening Activity,0.0,2700,2700,0.0,WeightTraining,WeightTraining,6089901743,2021-10-10T01:09:30Z,2021-10-09T20:09:30Z,(GMT-06:00) America/Chicago,-18000.0,,,,0,14,0,1,0,False,False,True,False,everyone,False,,[],[],0.0,0.0,False,,,False,False,,,,False,0,0,False,,50715143,1,a6089901743,,2,,,,,,
28,2,Evening Run,3378.5,837,1100,0.0,Run,Run,6090056885,2021-10-10T02:52:52Z,2021-10-09T19:52:52Z,(GMT-08:00) America/Los_Angeles,-25200.0,,,,6,19,0,1,0,False,False,False,False,everyone,False,,"[32.889289, -117.24003]","[32.890101, -117.239229]",4.036,5.5,True,167.0,186.0,False,True,6471951901.0,6471951901,E25F141B-8A16-4D6A-8982-9786084C204A.fit,False,2,0,False,23.0,50715143,1,a6090056885,_uvgEdmqjU^OJMF[?i@GWU_@SMUEoBBmADi@LIFIPIh@@TBNVd@TJRD`AAzB@`@IPKFKLc@@WAOMe@OOOKYE{DBWDWHONE`@AZFZLT\T^F|ABh@A`AIRKFILc@@g@EYOYSM_@EcEHQHWZKb@?PBXP\RLRFt@Bh@ElACXCVMPSJWBk@CWOWMMMCeEDWDKFIFMTI`@?NDZHTPNVH|@@rCGVOLQH]BWE_@KWSSQGkDHi@BUJIHMXEXB^HVPVLF`@BzDIHATSLSBO@i@I]QWEGOESAmEPMDQPGNEZ?RFZVb@THL@|DGPEFEPOHQAg@O}AULIB_E@QBWJKNM\A`@DRLXVPVDN?lDIVELKNUDQBWCc@O[QQWEKAkCL,2,0.0,123.6,123.3,,,
29,2,Morning Ride,4828.0,600,600,0.0,Ride,Ride,6088496392,2021-10-09T17:16:31Z,2021-10-09T12:16:31Z,(GMT-06:00) America/Chicago,-18000.0,,,,0,11,0,1,0,False,False,True,False,everyone,False,,[],[],8.047,0.0,False,,,False,False,,,,False,0,0,False,,50715143,1,a6088496392,,2,10.0,,,,,
30,2,Morning Ride,37025.8,5472,9776,354.2,Ride,Ride,6088468856,2021-10-09T14:42:30Z,2021-10-09T07:42:30Z,(GMT-08:00) America/Los_Angeles,-25200.0,,,,12,31,0,7,0,False,False,False,False,everyone,False,,"[32.891651, -117.240579]","[32.88294, -117.23372]",6.766,16.1,True,149.8,186.0,False,True,6470262020.0,6470262020,B6E7D0DA-0748-449A-8AE9-BE0EA66E9B9C,False,2,0,False,72.0,50715143,1,a6088468856,ycwgErpqjUN@?MIQ[]a@MWFm@b@_A^cAXo@@cCVcB^e@@oHfAkGn@iBZ_@A}Dl@sCVoBXw@TcAPiAFuFn@mIhAgAVqNzAiOlBoC^g@VaCb@aIz@mCp@_CpAoP`MeCzAaBn@eBb@gBZyD\oAV}B|@iAl@eAv@qArAiA~A_@p@eAfCcApCmCnG_ApB_HrJo@fA_EvFeAtA{@v@qA`AwBdAcBf@sB^cT~A_NhBgHjAcAJmABsC?cLUg@@}DOsCYmEqAa@CcAYyB]iBE}BHyAZuCdAuFbAaFtA_EhAoDjAyG`ByDjAmFpAqD`AqC~@{Cv@}FnBoDt@eBHyEIiKAaIIi@@y@LyAj@_IbGyChB{ClAoB\}IfAwB`@UCcQfBcLbAeEDwCIaCSgCGcC?mCPm@L_JnAeAR}Ft@sMpBcFj@_StC_BP_O~B_Dx@qU~IsC~AyAfA_FrEmCvBqCzAwChAmBf@mCb@kRvA}]`FqCl@cEnAiHfCwNvEiEbBcYdOgFdCcObImDdBka@rPwNjGcE~AqCr@{@BODeDPe[zBe@JkIr@[Re@UI?e@@u@NeGRiCX[KwBV}HxAeBj@{BdA}EpCgBr@eEnByJzF{PfJyA|@k@h@?EHHNE|CeBtAi@xwGqyBxBi@|Ck@lT}CzH_ArJk@xCYtB[~Bm@pDyAzBsApCwBtCuCnEcDtL{ExEwBfEyAfBc@ba@iGlI_AdKsA~XeEzCSLBDG|GHdEPlFGlWwBvVyCtBi@|B}@dAm@jBsA|BoBpCuBv@a@p@SlBS|@@~ANvDCfEJhAGnBLhDCb@Fd@EhAMdL}CvAe@tDaAbA_@fFkAbD}@HIXC|JyCnNuDbBg@d@UbB_@jGqBfBYj@GdB?jCRbLtCfD^fBD`GAdKH~AK|QkCpFo@rFe@xM}@~Be@jAe@vAy@rAmAbAoAfGeJd@k@|@{AtBwC`AaBn@mAZ}@z@{A`B}Dx@aCr@cBtAcCdAkAp@m@f@_@tAu@`Aa@~Bo@nGq@`Ci@zAk@bC}AnFcEjJuGt@a@xAk@fASpOkBh@C@GCFBCEED?CDBABBEEDDfCi@fFs@jC[PBdAWnGq@zImAhIy@xSoC|c@uFv@@zCsAz@s@H?ADJL~Af@HRAPBHRLdAShGMtAV^ARKFMMUi@GRcDGuCH[NGjDMbIOjFSpBB|CCb@IDYAaAJ_AjAiF^sBCwA]mC?cAHq@PYhD_EDG?MKCMDGJi@@SFiAv@Wd@,2,10.0,135.8,3.6,118.3,647.4,False
31,2,Evening Activity,0.0,3600,3600,0.0,WeightTraining,WeightTraining,6084612174,2021-10-09T01:17:45Z,2021-10-08T20:17:45Z,(GMT-06:00) America/Chicago,-18000.0,,,,0,11,2,1,0,False,False,True,False,everyone,False,,[],[],0.0,0.0,False,,,False,False,,,,False,0,0,False,,50715143,1,a6084612174,,2,,,,,,
32,2,Afternoon Run,966.7,305,320,0.0,Run,Run,6084398295,2021-10-09T00:45:29Z,2021-10-08T17:45:29Z,(GMT-08:00) America/Los_Angeles,-25200.0,,,,0,11,0,1,0,False,False,False,False,everyone,False,g9203768,"[32.889173, -117.239553]","[32.889101, -117.239991]",3.17,4.3,True,188.4,195.0,False,True,6465977142.0,6465977142,F532DCF7-B240-4398-9984-E6044AB5F817.fit,False,0,0,False,17.0,50715143,1,a6084398295,itvgEfjqjUHJJP@PEXINKH_@HK?uAIyAC_@IGEGKGy@Fi@HOp@Wn@HfBGZDZAVHLN@L@^Ej@KXOROJYB{DA[EYKMMSq@AMF]NUl@YdASjADl@Gf@@RDLHJRDV?j@WbA,2,0.0,123.6,123.3,,,
33,2,Afternoon Run,6252.9,2171,2637,0.0,Run,Run,6084398463,2021-10-09T00:01:23Z,2021-10-08T17:01:23Z,(GMT-08:00) America/Los_Angeles,-25200.0,,,,2,13,0,1,0,False,False,False,False,everyone,False,g9203768,"[32.888977, -117.24038]","[32.889304, -117.239394]",2.88,18.4,True,165.4,200.0,False,True,6465977279.0,6465977279,B94AF0AD-8F08-479E-B595-FEEF7030A3E5.fit,False,2,0,False,49.0,50715143,1,a6084398463,asvgEjoqjUWeAWgCEKQKaAE}ASo@BQBQJGHKV?ZJfAFXFLXJZAj@G|BI`@EPMNYHY@a@EWGISQSIMCu@Dg@A{BJ_@NKRARDpABPLRJ@R?|CQLC\QGFs@DJGv@@CRCBP@?MHESRH?FECMHIe@Nc@BpAAmDVy@KOIQOOWIW?QJk@PSLCHAjEBVFNLHNBRCNS\_@Vw@FkAF{@?MGMKO[G[Ds@HMVKPAzA?ZDr@CH@@BOFSDUG]Du@@c@?OGM?CHOHQVBNANKTEBAATGEKBCAGGIAILMCMJUh@Gp@?pBEZ@n@PHDBJ?h@Gd@MRUNWDe@A}AHaAEMKUm@Kg@?]DOLOFETEz@I`@Bx@G`@ARHH?LCL?NNTf@@NA\ATQh@SXMFc@FKEiBmBIC_@W[]S?IEAEnECd@BZDLFFFIx@]x@SPMDa@Be@AgBDWCGEc@m@MYCWH_@JQf@_@JCTA\B|@@lAAXC^DLDJPB\Gn@Kf@W`@OJM?u@o@QGg@Wi@Sc@Sa@]QCCCBEJAr@@bCIl@BZLPNFJ?NARGNa@l@MHe@Fy@Dy@Bu@Ag@SQOIOAm@Ja@T_@VUPGd@CpCBNFN?DFRHRRDr@Ah@Kb@STK@KAaBkAME_@UuAeA@@HCJ?t@DdB?X@TFPHRXHXBVARM`@QRYBkAGcC?MGW[MSEQJs@LSXU^MXAXBZ?pAMd@AVLLl@GR]XIBYCICUSe@Sa@KUQG?MHI@O?EA\AlDP,2,0.0,130.9,123.3,,,
34,2,Morning Run,10028.0,2521,4139,0.0,Run,Run,6072917290,2021-10-06T14:26:08Z,2021-10-06T07:26:08Z,(GMT-08:00) America/Los_Angeles,-25200.0,,,,12,26,0,14,0,False,False,False,False,everyone,False,g6819617,"[32.889549, -117.240229]","[32.889406, -117.239217]",3.978,11.2,True,178.8,203.0,False,True,6453917268.0,6453917268,7E46F639-FD8B-45D2-B7CE-65D0ECCB06C8.fit,False,4,0,False,109.0,50715143,1,a6072917290,svvgElnqjUIi@cB_CWOQA[DGDIJCLA|@BXFPFFNF^FX?nC_@NERINMLY@WEYMOUKOESAeDBQBWJKJIVA^BPFRLNLFNDrDIXGXQJUB_@CWEKMMMGUC_D?[DMDWLKLG^?RDRRXNJ\BtBMbACXIJODIBa@AWEQEIMIUGWAs@@}@Fo@AQ@KFWRIPEXB^HTNNNDR?fEQRKJQHW@WCQGKMMSG_@Ci@BaCAQBKBMLGPEV?TF\PXRHZ@vDQPELOLc@@SEWKSWQSE_@AuDTKBKLCLCb@?RJZTTRFz@C|@Kx@A\CLGJMLc@@_@CIMKICaCGuBOvAEfA?hADAAQAoBLL?`@]t@La@DgBDo@FOBQLMTATF`@NRJHPD`@@f@AbCQZKPWDUA[KSIISGe@GEGRKRBLFTPHRD`AAPOXo@\FMXSLOPi@BSCOMSQMOEK?mELQDMFGHEL@\Fb@PVPHVDVApCOb@KLMDKFUB]CSSQOEi@CEA?EDCN?b@JNHJPBJ@TGf@KXMNg@NRKLSJ]DYBa@AMIQIEOASDmDPLG|@M|AIJBXRLNFLDVATI^MN[HmDFYAKCSOMUI[?WH]RSJCr@EjCGl@DNPNXBTATUt@MHUFVOPQFMFUDc@ASKQOKWCYBDAFDFHHV?VGd@INON[J[F]@sACOAMEIGQYGSA]DSTSJGTCfDKt@@FBNHHTBb@ATIVMNOJ]JPGPOVk@F]?YCKKKYOOCiE`@AGBGJGpAOZArA@DHEL}DHc@FMHGJERAb@HVFLLJTF\?pAQnAGZGPOFMDQ@[I]MMKCa@GCCBER@ZFNLPf@D^C^O\KH[J_@@ICb@KZORa@Fe@AYGQQQIEa@?GDKBo@F}BDYLIJGVAP@RJ^NNLDd@?dBK`AKZQHKHW@OCUQ[OKg@IJOVAVHJHLXHb@AXK\OXKJIB]?HBFCd@]L]BYAQK_@g@YI?QReCd@^ORC|AEFABG?OCC[?s@@eBJg@DKFKHEV?PF`@HVPLHDNB^?xBG^ETIV]JW@SAOKSOKq@U@CNCP?TFNLF\BV?ZCZOXMHa@BH?VSP[FWBc@GUMQOES?aBPcBDWDSNCN?`@JXFJNLZD\?|BOd@KLKNSDO?SAOEOQSMI]GcB?uALSFQLGNAl@@^DRJJRJZBvCQ`@ETGNILOJ[CCOEHm@EKUM[IkCNu@?QDUNIREd@B^FTLLFDNBV?d@Ih@AlAIf@ILEPMFO@a@E[IOMMQEYC,2,0.0,130.8,123.3,,,
